,Issue Id,Assignee_email,Reporter_email,Creation Date,Close Date,Estimated Time,Actual Time
2813,79533449,,int_33,2021-02-22T08:34:16.617Z,,0,0.0
2814,79531636,int_346,int_346,2021-02-22T08:22:18.987Z,2021-02-22T10:04:41.957Z,3600,3600.0
2815,79529890,int_342,int_342,2021-02-22T08:12:27.470Z,2021-02-23T12:55:52.744Z,3600,2700.0
2816,79529248,int_209,int_209,2021-02-22T08:09:40.467Z,,21600,21600.0
2817,79528908,int_274,int_274,2021-02-22T08:07:57.936Z,2021-02-25T05:08:57.954Z,57600,100800.0
2818,79528575,int_289,int_298,2021-02-22T08:05:20.035Z,2021-02-22T13:27:56.184Z,3600,7200.0
2819,80642039,int_369,int_317,2021-02-22T08:03:45.110Z,2021-03-11T09:31:05.968Z,0,0.0
2820,80641854,int_369,int_317,2021-02-22T08:03:45.110Z,2021-03-10T13:47:39.277Z,0,0.0
2821,80640701,int_369,int_317,2021-02-22T08:03:45.110Z,2021-03-10T13:44:12.915Z,0,0.0
2822,79528279,int_369,int_317,2021-02-22T08:03:45.110Z,2021-03-11T09:31:14.914Z,0,0.0
2823,79527594,,int_436,2021-02-22T07:59:36.593Z,,0,0.0
2824,79526572,int_310,int_319,2021-02-22T07:53:51.041Z,2021-02-23T09:30:40.450Z,0,0.0
2825,80533464,,int_375,2021-02-22T07:50:50.048Z,,0,0.0
2826,80533454,,int_375,2021-02-22T07:44:27.970Z,2021-03-09T12:38:42.176Z,0,0.0
2827,79524595,int_386,int_346,2021-02-22T07:41:57.665Z,2021-02-22T09:10:06.881Z,1800,1800.0
2828,79523943,,int_367,2021-02-22T07:37:03.833Z,2021-02-24T03:51:43.776Z,0,0.0
2829,79522394,int_386,int_346,2021-02-22T07:26:31.429Z,2021-02-22T09:14:15.740Z,900,900.0
2830,79521265,int_284,int_254,2021-02-22T07:18:59.501Z,2021-02-22T13:44:07.576Z,0,0.0
2831,79519455,int_425,int_425,2021-02-22T07:06:59.746Z,2021-03-03T10:32:39.221Z,57600,57600.0
2832,79519422,int_338,int_338,2021-02-22T07:05:40.586Z,2021-03-25T13:50:17.073Z,36000,36000.0
2833,79518463,int_453,int_37,2021-02-22T06:58:17.281Z,2021-03-16T13:52:05.838Z,28800,0.0
2834,79511516,int_461,int_461,2021-02-22T05:19:59.560Z,2021-02-23T05:55:18.494Z,0,14400.0
2835,79511137,int_348,int_348,2021-02-22T05:05:37.498Z,2021-03-01T10:01:44.668Z,28800,28800.0
2836,79510830,int_348,int_348,2021-02-22T04:55:32.362Z,2021-02-22T05:04:10.307Z,10800,10800.0
2837,79495239,int_280,int_82,2021-02-21T17:32:10.190Z,2021-02-22T13:25:03.475Z,3600,0.0
2838,79494293,int_280,int_280,2021-02-21T16:57:26.518Z,2021-02-21T19:26:41.345Z,1200,1200.0
2839,79491138,int_464,int_423,2021-02-21T15:19:39.967Z,2021-02-25T09:45:31.157Z,0,0.0
2840,79490862,int_149,int_18,2021-02-21T15:06:53.177Z,2021-04-01T07:39:50.718Z,28800,48600.0
2841,79490822,int_338,int_338,2021-02-21T15:03:38.493Z,2021-02-24T12:31:34.724Z,28800,28800.0
2842,79490116,int_355,int_349,2021-02-21T14:33:08.959Z,2021-03-01T12:35:50.502Z,600,0.0
2843,79490075,int_280,int_280,2021-02-21T14:31:15.993Z,2021-02-22T09:10:58.263Z,7200,0.0
2844,79489863,int_346,int_346,2021-02-21T14:24:38.501Z,2021-02-22T07:22:28.587Z,900,900.0
2845,79489818,,int_107,2021-02-21T14:23:40.919Z,,0,0.0
2846,79488578,int_380,int_380,2021-02-21T13:28:38.386Z,2021-02-21T13:52:20.605Z,900,900.0
2847,79488214,int_210,int_342,2021-02-21T13:09:58.741Z,2021-02-22T08:10:08.226Z,12600,0.0
2848,79488108,int_165,int_165,2021-02-21T13:03:06.570Z,2021-02-21T13:12:26.685Z,0,2400.0
2849,79487768,int_220,int_238,2021-02-21T12:45:39.567Z,2021-02-23T10:18:36.038Z,32400,32400.0
2850,79487359,int_365,int_433,2021-02-21T12:26:26.379Z,2021-03-10T13:55:47.745Z,0,0.0
2851,79487199,,int_37,2021-02-21T12:16:51.432Z,,0,0.0
2852,79487109,int_348,int_348,2021-02-21T12:12:03.248Z,2021-02-22T05:03:38.501Z,21600,21600.0
2853,79487053,int_348,int_348,2021-02-21T12:10:22.599Z,2021-03-15T06:44:10.200Z,900,900.0
2854,79486664,int_433,int_433,2021-02-21T11:49:22.535Z,2021-02-21T11:49:30.212Z,0,0.0
2855,79486119,int_210,int_91,2021-02-21T11:13:12.186Z,2021-03-04T10:18:10.905Z,1800,1800.0
2856,79485860,,int_436,2021-02-21T10:56:27.391Z,,0,0.0
2857,79485822,,int_436,2021-02-21T10:53:23.268Z,,0,0.0
2858,79485431,int_412,int_317,2021-02-21T10:39:01.179Z,2021-02-23T10:53:59.730Z,0,0.0
2859,79485406,int_291,int_291,2021-02-21T10:37:20.631Z,2021-02-21T12:51:29.845Z,0,0.0
2860,79485206,,int_349,2021-02-21T10:26:42.689Z,,0,0.0
2861,81103532,,int_40,2021-02-21T10:11:46.045Z,2021-03-22T11:42:21.311Z,0,0.0
2862,79484825,int_342,int_342,2021-02-21T10:08:47.762Z,2021-03-01T10:23:06.279Z,115200,115200.0
2863,79484805,int_348,int_348,2021-02-21T10:06:52.032Z,2021-02-21T10:13:38.531Z,25200,25200.0
2864,79484741,,int_436,2021-02-21T10:02:07.687Z,,0,0.0
2865,79484684,int_450,int_423,2021-02-21T09:57:59.391Z,2021-02-22T11:58:49.907Z,14400,0.0
2866,79484661,int_68,int_111,2021-02-21T09:55:46.839Z,2021-03-10T09:07:07.801Z,21600,25200.0
2867,79484634,int_163,int_163,2021-02-21T09:53:13.314Z,2021-02-22T06:45:08.426Z,28800,14400.0
2868,80721208,int_427,int_40,2021-02-21T09:52:11.553Z,2021-03-21T08:57:12.127Z,0,0.0
2869,79484562,int_68,int_111,2021-02-21T09:49:58.185Z,2021-02-23T14:15:39.902Z,21600,0.0
2870,79484547,int_412,int_317,2021-02-21T09:48:16.040Z,2021-02-23T09:23:12.334Z,0,0.0
2871,79484538,int_450,int_423,2021-02-21T09:47:13.995Z,2021-02-22T09:48:56.811Z,0,14400.0
2872,79484532,int_165,int_165,2021-02-21T09:46:40.202Z,2021-02-22T07:28:44.466Z,10800,7200.0
2873,79484437,int_369,int_317,2021-02-21T09:40:35.384Z,2021-02-23T15:00:41.015Z,57600,57600.0
2874,79484342,int_339,int_339,2021-02-21T09:34:08.858Z,2021-02-21T13:20:15.094Z,0,0.0
2875,79484194,int_337,int_338,2021-02-21T09:28:03.316Z,2021-02-24T06:48:48.190Z,14400,14400.0
2876,79484136,int_162,int_162,2021-02-21T09:25:58.643Z,2021-02-23T08:22:41.167Z,57600,28800.0
2877,79484092,int_347,int_255,2021-02-21T09:22:11.895Z,2021-02-22T07:28:18.932Z,10800,10800.0
2878,79484091,int_347,int_255,2021-02-21T09:22:06.267Z,2021-02-24T08:15:02.737Z,7200,10800.0
2879,79484073,int_291,int_291,2021-02-21T09:19:38.972Z,2021-02-21T12:05:53.686Z,0,0.0
2880,79483980,,int_436,2021-02-21T09:13:19.012Z,,14400,0.0
2881,79483927,,int_436,2021-02-21T09:11:13.280Z,,0,0.0
2882,79483901,int_46,int_46,2021-02-21T09:08:44.571Z,2021-02-21T10:02:14.295Z,900,900.0
2883,79483949,int_421,int_107,2021-02-21T09:07:52.607Z,2021-02-23T08:23:35.103Z,0,0.0
2884,79483827,,int_436,2021-02-21T09:03:41.275Z,,0,0.0
2885,79483826,int_382,int_423,2021-02-21T09:03:40.408Z,2021-02-25T10:40:09.899Z,0,144000.0
2886,79483786,,int_436,2021-02-21T09:00:41.499Z,,0,0.0
2887,79483741,,int_436,2021-02-21T08:57:37.622Z,,0,0.0
2888,79483722,int_255,int_153,2021-02-21T08:56:59.431Z,,0,0.0
2889,79483651,int_293,int_37,2021-02-21T08:50:08.796Z,2021-02-22T14:25:30.869Z,14400,14400.0
2890,79483601,int_461,int_461,2021-02-21T08:47:46.937Z,2021-02-21T10:52:25.677Z,0,14400.0
2891,79483568,int_353,int_353,2021-02-21T08:46:13.617Z,2021-02-23T13:02:48.254Z,57600,50400.0
2892,79483549,int_388,int_388,2021-02-21T08:44:04.003Z,2021-02-23T10:04:40.319Z,0,10800.0
2893,79483268,int_418,int_418,2021-02-21T08:27:52.985Z,2021-04-07T09:00:12.733Z,10800,10800.0
2894,79483206,int_380,int_380,2021-02-21T08:26:39.642Z,2021-02-21T08:43:21.199Z,600,600.0
2895,79483180,int_284,int_153,2021-02-21T08:24:11.987Z,2021-02-21T13:53:34.142Z,0,0.0
2896,79483172,int_380,int_380,2021-02-21T08:23:55.990Z,2021-02-21T10:10:41.579Z,600,600.0
2897,79483148,int_447,int_448,2021-02-21T08:21:49.127Z,2021-02-23T12:37:10.864Z,9000,7200.0
2898,79483062,int_346,int_346,2021-02-21T08:16:38.536Z,2021-02-21T14:51:46.348Z,16200,16200.0
2899,79482637,int_296,int_296,2021-02-21T07:54:24.413Z,2021-02-25T12:28:04.985Z,0,48600.0
2900,79482483,int_447,int_448,2021-02-21T07:44:16.639Z,2021-02-21T09:59:52.766Z,28800,28800.0
2901,79482294,,int_436,2021-02-21T07:30:05.725Z,,0,0.0
2902,79482231,,int_436,2021-02-21T07:27:06.028Z,,0,0.0
2903,79482187,,int_436,2021-02-21T07:24:29.185Z,,0,0.0
2904,79482076,,int_436,2021-02-21T07:17:28.124Z,,0,0.0
2905,79481816,int_464,int_464,2021-02-21T06:56:02.321Z,2021-02-22T06:54:34.473Z,28800,10800.0
2906,79481718,int_418,int_418,2021-02-21T06:50:23.648Z,2021-02-24T13:45:34.105Z,14400,36000.0
2907,79480788,int_271,int_273,2021-02-21T05:43:18.459Z,2021-02-22T06:11:24.880Z,28800,72000.0
2908,79480176,int_275,int_275,2021-02-21T04:39:32.615Z,2021-02-22T04:38:19.276Z,28800,18000.0
2909,79468139,int_291,int_291,2021-02-20T16:46:56.578Z,2021-02-20T16:57:36.663Z,0,0.0
2910,85345844,int_2,int_2,2021-02-20T13:42:25.018Z,,0,0.0
2911,81151432,int_2,int_2,2021-02-20T13:42:25.018Z,2021-04-17T05:58:26.745Z,0,0.0
2912,80982705,int_169,int_2,2021-02-20T13:24:40.890Z,2021-04-12T12:53:47.767Z,0,0.0
2913,79459263,int_291,int_291,2021-02-20T11:55:13.616Z,2021-02-20T16:27:22.208Z,0,0.0
2914,79409571,int_307,int_307,2021-02-19T12:30:04.728Z,2021-02-19T17:31:54.872Z,0,0.0
2915,79406994,int_462,int_462,2021-02-19T11:44:06.675Z,2021-02-21T08:54:34.375Z,2700,1800.0
2916,79402284,int_291,int_291,2021-02-19T10:57:00.292Z,2021-02-19T12:00:08.689Z,0,0.0
2917,79357798,int_307,int_307,2021-02-18T16:24:35.956Z,2021-02-18T16:52:57.046Z,0,1800.0
2918,79351937,int_291,int_291,2021-02-18T14:51:49.739Z,2021-02-18T15:33:52.185Z,0,0.0
2919,79343662,int_291,int_291,2021-02-18T13:00:58.817Z,2021-02-19T18:27:22.934Z,0,0.0
2920,79343578,,int_227,2021-02-18T12:59:53.888Z,2021-02-23T12:50:18.603Z,0,0.0
2921,79340696,int_159,int_387,2021-02-18T12:08:42.023Z,2021-04-19T11:22:18.298Z,28800,28800.0
2922,79339782,int_359,int_307,2021-02-18T11:49:57.110Z,2021-03-01T07:07:03.218Z,0,0.0
2923,79337759,int_391,int_41,2021-02-18T11:19:29.976Z,2021-02-28T01:58:05.272Z,3600,3600.0
