,date_time_utc,event_id,recipient_address,recipient_status,sender_address
3139,2021-02-23T05:33:30.0540000Z,AGENTINFO,int_173;int_227;,,int_169
3140,2021-02-08T13:33:31.1840000Z,DELIVER,int_231;,,int_40
3141,2021-02-04T13:04:06.9680000Z,DELIVER,int_150;,PS HELPDESK-Mailbox Rules Agent,int_1
3142,2021-02-03T08:13:05.6870000Z,CLIENTSUBMISSION,ext_55;,,int_1
3143,2021-02-03T08:29:02.1470000Z,AGENTINFO,ext_201;,,int_200
3144,2021-02-22T07:26:13.4530000Z,CLIENTSUBMISSION,int_5;,,int_1
3145,2021-02-13T04:03:14.6940000Z,SETROUTE,ext_55;,,int_1
3146,2021-02-03T05:47:23.0240000Z,SETROUTE,ext_197;,,int_63
3147,2021-02-03T14:12:34.5530000Z,DELIVER,int_198;,,int_67
3148,2021-02-22T07:26:14.2850000Z,TRANSFER,int_5;int_5;,,int_1
3149,2021-02-21T08:08:19.7650000Z,RECIPIENTINFO,int_23;,UserMailbox.Forwardable.Resolver.CreateRecipientItems.40,int_24
3150,2021-02-23T09:52:11.6900000Z,SUBMIT,int_11;,,int_1
3151,2021-02-04T12:00:30.4560000Z,RECEIVE,int_194;,To,int_151
3152,2021-02-13T04:03:19.2370000Z,SENDEXTERNAL,ext_55;,250 2.1.5 Recipient OK,int_1
3153,2021-02-13T11:20:34.1790000Z,AGENTINFO,ext_205;,,int_74
3154,2021-02-23T15:42:57.0910000Z,DELIVER,int_2;,,int_54
3155,2021-02-14T10:18:29.4050000Z,SENDEXTERNAL,ext_223;,250 2.1.5 Recipient OK,int_222
3156,2021-02-03T13:30:09.7050000Z,AGENTINFO,int_42;,,int_1
3157,2021-02-13T04:03:15.0880000Z,RECEIVE,ext_55;,Unknown,int_1
3158,2021-02-04T13:04:04.9600000Z,RECIPIENTINFO,int_150;,UserMailbox.Forwardable.Resolver.CreateRecipientItems.40,int_1
3159,2021-02-13T04:03:15.3410000Z,AGENTINFO,ext_55;,,int_1
3160,2021-02-14T08:32:02.1380000Z,AGENTINFO,int_30;,,int_71
3161,2021-02-10T05:28:23.3130000Z,AGENTINFO,ext_232;,,int_132
3162,2021-02-01T09:30:41.6650000Z,AGENTINFO,int_155;,,int_71
3163,2021-02-13T04:03:14.8340000Z,RECEIVE,ext_55;,Unknown,int_1
3164,2021-02-08T13:33:30.9000000Z,DELIVER,int_151;,,int_40
3165,2021-02-13T03:25:40.1630000Z,DEFER,int_97;,400 4.7.721 Advanced Threat Protection scanning in progress.,int_96
3166,2021-02-02T06:15:05.0490000Z,AGENTINFO,int_53;,,int_1
3167,2021-02-23T11:11:06.4510000Z,AGENTINFO,int_220;,,int_15
3168,2021-02-08T05:32:06.3030000Z,DELIVER,int_88;,Support-Mailbox Rules Agent,int_1
3169,2021-02-23T15:12:10.6000000Z,SUBMIT,int_83;,,int_1
3170,2021-02-03T09:14:08.3890000Z,RECIPIENTINFO,int_29;,UserMailbox.Forwardable.Resolver.CreateRecipientItems.40,int_1
3171,2021-02-03T05:21:09.2090000Z,EXPAND,int_8;int_7;int_2;,'250 2.1.5 RESOLVER.GRP.Expanded; distribution list expanded',int_1
3172,2021-02-23T15:42:58.5670000Z,DELIVER,int_5;,,int_54
3173,2021-02-14T21:36:09.5150000Z,AGENTINFO,int_8;int_7;int_2;int_5;int_5;,,int_1
3174,2021-02-13T04:03:15.2930000Z,AGENTINFO,ext_55;,,int_1
3175,2021-02-13T04:03:15.1040000Z,AGENTINFO,ext_55;,,int_1
3176,2021-02-23T15:49:47.5600000Z,RECEIVE,int_5;int_2;,,int_54
3177,2021-02-23T15:50:21.8400000Z,DELIVER,int_5;,,int_54
3178,2021-02-13T04:03:14.9690000Z,AGENTINFO,ext_55;,,int_1
3179,2021-02-13T04:03:20.0600000Z,SENDEXTERNAL,ext_55;,250 2.1.5 Recipient OK,int_1
3180,2021-02-23T15:49:48.3660000Z,RESUBMIT,int_5;int_5;int_2;,Message forked,int_54
3181,2021-02-03T14:13:01.0490000Z,SENDEXTERNAL,ext_43;ext_43;ext_43;ext_43;ext_43;ext_43;,250 recipient <<PII:H101(+Ac/PsjC8507f/9/Uquh3wqoKMNgWWJG29ud1vf3IIU=):E102(LFhWUkxEOmFURWpYRGdQcmPDTlHcJpodB5NGGoARUGY=)>@benefit.bh> ok;250 recipient <<PII:H101(+j5YRRFWJtxPt77fh/UiywZG2js/MZFqEx5JBAfAN0I=):E102(LFhWUkxEOmFURWpYRGdQcvziAexysnsm4C0riHsCw7I=)>@benefit.bh> ok;250 recipient <<PII:H101(hpCWtgIS7kwzQ95usvQxN0Ac25zLeeWnZ1/sR5pcHk0=):E102(adLQzMa+tKiainjYw6yTeK3PJARMU9vbqd5UGHHgaGg=)>@benefit.bh> ok;250 recipient <<PII:H101(hCw+ZjNnQXtiV+V8BP9vFAuwb/ff0zYUF+vrdir0an0=):E102(adLQzMa+tKiainjYw6yTeCIo+iY0BnVJ0c6OaKfXJtlBU0eBugmuGy4LMUMLRC2i)>@benefit.bh> ok;250 recipient <<PII:H101(8fTui9zStIFxq6zP7gOCPIf85YFI6WMuPIu8+A+zmW4=):E102(OXJwbGZeVEh7bFtIeGJKeJaMa69NyjukfUzJQFlaGNY=)>@benefit.bh> ok;250 recipient <<PII:H101(uYGrKsTzHQufoRfkANmaxYI9Uctc68Z9zFuxZ1jw6/o=):E102(dgMB5uDYzsK0pJIWAdO6n2Ojsg9v2GXh5CJFQf4fEyQ=)>@benefit.bh> ok,int_67
3182,2021-02-08T05:32:05.9000000Z,SUBMIT,int_88;,,int_1
3183,2021-02-03T10:46:10.2330000Z,DELIVER,int_33;,HD-Mailbox Rules Agent,int_1
3184,2021-02-22T10:25:09.9650000Z,DELIVER,int_11;,HelpDesk-Mailbox Rules Agent,int_1
3185,2021-02-23T16:01:31.2720000Z,RECIPIENTINFO,int_5;int_5;int_2;,'UserMailbox.Forwardable.Resolver.CreateRecipientItems.40;MailUniversalDistributionGroup.UnifiedGroup.Resolver.CreateRecipientItems.70;MailUniversalDistributionGroup.UnifiedGroup.Resolver.CreateRecipientItems.70',int_54
3186,2021-02-03T13:32:15.3940000Z,AGENTINFO,ext_44;,,int_1
3187,2021-02-03T14:12:36.4630000Z,SETROUTE,ext_43;,,int_67
3188,2021-02-22T12:14:09.0980000Z,RECIPIENTINFO,int_5;int_5;,'MailUniversalDistributionGroup.UnifiedGroup.Resolver.CreateRecipientItems.70;MailUniversalDistributionGroup.UnifiedGroup.Resolver.CreateRecipientItems.70',int_1
3189,2021-02-01T07:15:17.5620000Z,DELIVER,int_5;,,int_1
3190,2021-02-14T21:36:09.4160000Z,SUBMIT,int_5;,,int_1
3191,2021-02-01T09:30:40.2160000Z,RECEIVE,int_155;,Unknown,int_71
3192,2021-02-03T14:12:36.4760000Z,SETROUTE,ext_43;,,int_67
3193,2021-02-14T05:40:09.9900000Z,RECIPIENTINFO,int_8;int_7;int_2;int_5;int_5;,'MailUniversalDistributionGroup.UnifiedGroup.Resolver.CreateRecipientItems.70;MailUniversalDistributionGroup.UnifiedGroup.Resolver.CreateRecipientItems.70;UserMailbox.Forwardable.Expansion.AddGroup.40;UserMailbox.Forwardable.Expansion.AddGroup.40;UserMailbox.Forwardable.Expansion.AddGroup.40',int_1
3194,2021-02-21T14:16:05.1540000Z,RESUBMIT,int_5;int_5;,Message forked,int_1
3195,2021-02-01T12:19:05.3970000Z,CLIENTSUBMISSION,int_2;,,int_1
3196,2021-02-04T12:00:30.8260000Z,RECEIVE,int_194;,,int_151
3197,2021-02-02T06:15:05.3820000Z,DELIVER,int_53;,HelpDesk-Mailbox Rules Agent,int_1
3198,2021-02-17T06:24:12.4680000Z,DELIVER,int_28;,,int_90
3199,2021-02-03T11:03:15.2050000Z,AGENTINFO,int_8;int_7;int_2;,,int_1
3200,2021-02-18T12:28:42.3890000Z,SENDEXTERNAL,ext_228;,250 2.1.5 Recipient OK,int_103
3201,2021-02-08T14:37:10.1630000Z,DELIVER,int_11;,HelpDesk-Mailbox Rules Agent,int_1
3202,2021-02-13T04:03:14.4380000Z,AGENTINFO,ext_55;ext_55;ext_55;ext_55;ext_55;ext_55;ext_55;ext_55;ext_55;ext_55;ext_55;ext_55;ext_55;ext_55;int_141;int_168;int_91;int_2;int_53;int_18;int_221;int_221;,,int_1
3203,2021-02-13T04:03:14.6940000Z,SETROUTE,ext_55;,,int_1
3204,2021-02-03T08:29:02.1930000Z,TRANSFER,ext_201;,,int_200
3205,2021-02-03T06:44:04.5260000Z,RECIPIENTINFO,int_8;int_7;int_2;int_5;int_5;,'MailUniversalDistributionGroup.UnifiedGroup.Resolver.CreateRecipientItems.70;MailUniversalDistributionGroup.UnifiedGroup.Resolver.CreateRecipientItems.70;UserMailbox.Forwardable.Expansion.AddGroup.40;UserMailbox.Forwardable.Expansion.AddGroup.40;UserMailbox.Forwardable.Expansion.AddGroup.40',int_1
3206,2021-02-01T09:50:05.2950000Z,SETROUTE,ext_55;,,int_1
3207,2021-02-01T13:07:07.5750000Z,RECEIVE,int_153;,Unknown,int_1
3208,2021-02-25T09:02:01.8170000Z,RECEIVE,int_65;,Unknown,int_1
3209,2021-02-10T05:28:22.7300000Z,RECIPIENTINFO,ext_232;,NotFound.OneOff.Resolver.CreateRecipientItems.10,int_132
3210,2021-02-01T11:03:04.4470000Z,RECEIVE,int_8;,,int_1
3211,2021-02-22T15:34:11.0590000Z,RECIPIENTINFO,int_2;,UserMailbox.Forwardable.Resolver.CreateRecipientItems.40,int_1
3212,2021-02-25T09:02:02.7340000Z,TRANSFER,int_65;int_65;,,int_1
3213,2021-02-13T03:25:35.9070000Z,RECEIVE,int_97;,Unknown,int_96
3214,2021-02-18T12:28:40.2780000Z,AGENTINFO,ext_228;,,int_103
3215,2021-02-13T04:03:14.3160000Z,RECEIVE,int_221;,,int_1
3216,2021-02-23T10:21:11.4390000Z,RECIPIENTINFO,ext_213;,MailUser.Contact.Resolver.CreateRecipientItems.30,int_1
3217,2021-02-07T06:01:06.3100000Z,DELIVER,int_8;,HD-Mailbox Rules Agent,int_1
3218,2021-02-13T11:20:33.9640000Z,SUBMIT,ext_205;,,int_74
3219,2021-02-13T10:11:42.2870000Z,DELIVER,int_40;,,int_74
3220,2021-02-04T08:17:47.3290000Z,AGENTINFO,int_17;,,int_8
3221,2021-02-11T07:57:28.7900000Z,SETROUTE,ext_212;,,int_91
3222,2021-02-03T06:26:13.3680000Z,SENDEXTERNAL,ext_55;,250 2.1.5 Recipient OK,int_1
3223,2021-02-21T14:16:05.0490000Z,RECEIVE,int_5;,,int_1
3224,2021-02-13T10:11:43.4450000Z,DELIVER,int_204;,,int_74
3225,2021-02-21T04:31:57.7230000Z,DELIVER,int_200;,,int_88
3226,2021-02-04T08:05:51.3340000Z,RECEIVE,int_167;,,int_1
3227,2021-02-11T10:36:07.3300000Z,SUBMIT,int_5;,,int_1
3228,2021-02-03T14:12:32.1080000Z,AGENTINFO,int_70;ext_43;ext_43;int_199;ext_43;ext_43;int_198;int_136;ext_43;ext_43;ext_43;ext_43;ext_43;ext_43;,,int_67
3229,2021-02-17T06:24:14.3380000Z,SENDEXTERNAL,ext_197;ext_197;ext_197;,250 2.1.5 Recipient OK;250 2.1.5 Recipient OK;250 2.1.5 Recipient OK,int_90
3230,2021-02-09T08:22:10.5700000Z,CLIENTSUBMISSION,int_5;,,int_1
3231,2021-02-23T15:24:26.7460000Z,DELIVER,int_8;,HD-Mailbox Rules Agent,int_54
3232,2021-02-09T14:07:04.3710000Z,CLIENTSUBMISSION,int_5;,,int_1
3233,2021-02-18T12:28:39.2950000Z,RECEIVE,ext_228;,,int_103
3234,2021-02-23T15:12:10.4600000Z,RECIPIENTINFO,int_83;,UserMailbox.Forwardable.Resolver.CreateRecipientItems.40,int_1
3235,2021-02-23T15:50:21.6730000Z,AGENTINFO,int_5;int_5;int_2;,,int_54
3236,2021-02-13T04:03:15.1200000Z,RECEIVE,ext_55;,Unknown,int_1
3237,2021-02-22T09:00:12.0410000Z,AGENTINFO,int_5;int_5;,,int_1
3238,2021-02-21T09:11:49.0800000Z,SUBMIT,int_107;,,int_1
3239,2021-02-11T07:57:28.8300000Z,AGENTINFO,ext_212;,,int_91
3240,2021-02-03T13:30:09.6080000Z,RECEIVE,int_42;,,int_1
3241,2021-02-14T05:40:09.6610000Z,RECEIVE,int_5;,Unknown,int_1
3242,2021-02-11T09:37:06.0010000Z,SUBMIT,int_2;,,int_1
3243,2021-02-23T10:21:12.2750000Z,AGENTINFO,ext_213;,,int_1
3244,2021-02-03T11:29:21.8680000Z,SENDEXTERNAL,ext_94;,250 2.1.5 Recipient OK,int_1
3245,2021-02-02T06:15:05.0030000Z,SUBMIT,int_53;,,int_1
3246,2021-02-09T10:59:17.1710000Z,TRANSFER,ext_230;ext_230;,;,int_229
3247,2021-02-23T16:01:31.7700000Z,DELIVER,int_2;,WebHook-Mailbox Rules Agent,int_54
3248,2021-02-21T07:37:11.3530000Z,CLIENTSUBMISSION,ext_154;,,int_1
3249,2021-02-17T16:09:04.4180000Z,RECIPIENTINFO,int_15;,UserMailbox.Forwardable.Resolver.CreateRecipientItems.40,int_1
3250,2021-02-23T16:01:31.2640000Z,RESUBMIT,int_5;int_5;int_2;,Message forked,int_54
3251,2021-02-22T07:26:14.2820000Z,AGENTINFO,int_8;int_7;int_2;int_5;int_5;,,int_1
3252,2021-02-14T12:55:45.9150000Z,RECEIVE,int_87;ext_86;,To;Cc,int_82
3253,2021-02-03T10:24:56.7240000Z,SUBMIT,int_218;,,int_31
3254,2021-02-13T18:14:10.7170000Z,RECEIVE,int_155;,,int_100
3255,2021-02-04T07:43:40.8390000Z,DELIVER,int_74;,,int_133
3256,2021-02-22T07:26:14.2930000Z,RECIPIENTINFO,int_5;int_5;,'MailUniversalDistributionGroup.UnifiedGroup.Resolver.CreateRecipientItems.70;MailUniversalDistributionGroup.UnifiedGroup.Resolver.CreateRecipientItems.70',int_1
3257,2021-02-03T06:44:04.5250000Z,EXPAND,int_8;int_7;int_2;,'250 2.1.5 RESOLVER.GRP.Expanded; distribution list expanded',int_1
3258,2021-02-03T05:21:09.1450000Z,RECEIVE,int_5;,,int_1
3259,2021-02-14T06:46:14.3310000Z,CLIENTSUBMISSION,int_33;,,int_1
3260,2021-02-13T04:03:18.5270000Z,SENDEXTERNAL,ext_55;,250 2.1.5 Recipient OK,int_1
3261,2021-02-09T08:22:10.6310000Z,SUBMIT,int_5;,,int_1
3262,2021-02-03T13:32:15.1890000Z,SUBMIT,ext_44;,,int_1
3263,2021-02-23T15:41:44.6660000Z,AGENTINFO,int_5;int_5;int_2;,,int_54
3264,2021-02-03T11:29:18.5610000Z,AGENTINFO,ext_94;,,int_1
3265,2021-02-09T10:59:15.0080000Z,SUBMIT,ext_230;ext_230;,,int_229
3266,2021-02-07T14:36:07.9230000Z,RECEIVE,int_134;,Unknown,int_1
3267,2021-02-09T13:39:56.4420000Z,DELIVER,int_8;,HD-Mailbox Rules Agent,int_1
3268,2021-02-01T13:07:07.5940000Z,CLIENTSUBMISSION,int_153;,,int_1
3269,2021-02-04T12:09:44.7810000Z,DELIVER,int_61;,,int_54
3270,2021-02-04T07:43:40.3570000Z,RECIPIENTINFO,int_215;int_74;int_95;,'UserMailbox.Forwardable.Resolver.CreateRecipientItems.40;UserMailbox.Forwardable.Resolver.CreateRecipientItems.40;UserMailbox.Forwardable.Resolver.CreateRecipientItems.40',int_133
3271,2021-02-03T10:24:57.4220000Z,AGENTINFO,int_218;,,int_31
3272,2021-02-22T12:14:09.0870000Z,RESUBMIT,int_5;int_5;,Message forked,int_1
3273,2021-02-21T04:31:56.6920000Z,AGENTINFO,int_59;int_143;int_200;,,int_88
3274,2021-02-14T09:20:06.4320000Z,AGENTINFO,int_126;int_127;int_125;int_124;int_216;int_123;int_122;int_121;int_120;int_82;int_7;int_2;int_58;int_58;,,int_58
3275,2021-02-25T11:19:11.8630000Z,SUBMIT,int_173;,,int_1
3276,2021-02-22T09:00:11.5800000Z,EXPAND,int_8;int_7;int_2;,'250 2.1.5 RESOLVER.GRP.Expanded; distribution list expanded',int_1
3277,2021-02-17T06:24:12.2900000Z,TRANSFER,ext_197;ext_197;ext_197;,;;,int_90
3278,2021-02-03T10:46:09.4250000Z,SUBMIT,int_33;,,int_1
3279,2021-02-07T15:54:58.1890000Z,SUBMIT,int_91;,,int_91
3280,2021-02-03T05:47:21.8750000Z,SUBMIT,ext_197;,,int_63
3281,2021-02-08T13:33:30.8360000Z,DELIVER,int_40;,,int_40
3282,2021-02-24T07:38:00.8700000Z,RESUBMIT,ext_75;ext_75;ext_75;,Message forked,int_74
3283,2021-02-23T15:49:48.3660000Z,TRANSFER,int_5;int_5;int_2;,,int_54
3284,2021-02-03T06:44:04.4520000Z,SUBMIT,int_5;,,int_1
3285,2021-02-23T16:35:39.4910000Z,DELIVER,int_2;,WebHook-Mailbox Rules Agent,int_54
3286,2021-02-23T15:30:28.5420000Z,CLIENTSUBMISSION,int_5;int_2;,,int_54
3287,2021-02-03T06:57:23.1010000Z,DELIVER,int_2;,Tickets-Mailbox Rules Agent,int_1
3288,2021-02-23T15:49:48.4550000Z,AGENTINFO,int_8;int_7;,,int_54
3289,2021-02-22T09:00:12.0300000Z,RECIPIENTINFO,int_5;int_5;,'MailUniversalDistributionGroup.UnifiedGroup.Resolver.CreateRecipientItems.70;MailUniversalDistributionGroup.UnifiedGroup.Resolver.CreateRecipientItems.70',int_1
3290,2021-02-13T04:03:14.6940000Z,SETROUTE,ext_55;,,int_1
3291,2021-02-23T16:02:22.7980000Z,RECIPIENTINFO,int_5;int_5;int_2;,'UserMailbox.Forwardable.Resolver.CreateRecipientItems.40;MailUniversalDistributionGroup.UnifiedGroup.Resolver.CreateRecipientItems.70;MailUniversalDistributionGroup.UnifiedGroup.Resolver.CreateRecipientItems.70',int_54
3292,2021-02-22T10:25:09.5170000Z,SUBMIT,int_11;,,int_1
3293,2021-02-03T12:59:08.3760000Z,RECEIVE,int_2;,Unknown,int_1
3294,2021-02-13T18:14:11.3670000Z,DELIVER,int_155;,,int_100
3295,2021-02-03T14:12:36.6230000Z,TRANSFER,ext_43;ext_43;ext_43;ext_43;,;;;,int_67
3296,2021-02-22T09:00:06.7290000Z,CLIENTSUBMISSION,int_5;,,int_1
3297,2021-02-03T08:37:11.8750000Z,SUBMIT,int_18;,,int_1
3298,2021-02-17T09:06:09.7910000Z,AGENTINFO,int_70;int_69;int_68;int_67;int_66;int_2;int_65;int_65;,,int_1
3299,2021-02-21T08:41:58.4230000Z,EXPAND,int_110;int_109;int_108;int_82;int_2;,'250 2.1.5 RESOLVER.GRP.Expanded; distribution list expanded',int_8
3300,2021-02-11T07:57:28.9710000Z,TRANSFER,ext_212;ext_55;,;,int_91
3301,2021-02-14T10:18:27.1280000Z,SUBMIT,ext_223;,,int_222
3302,2021-02-03T05:21:09.2850000Z,AGENTINFO,int_5;int_5;,,int_1
3303,2021-02-23T09:47:19.6910000Z,RECIPIENTINFO,ext_148;ext_55;ext_55;ext_55;ext_148;,'MailUser.Contact.Resolver.CreateRecipientItems.30;MailUser.Contact.Resolver.CreateRecipientItems.30;MailUser.Contact.Resolver.CreateRecipientItems.30;MailContact.Contact.Resolver.CreateRecipientItems.50;MailUser.Contact.Resolver.CreateRecipientItems.30',int_168
3304,2021-02-04T08:17:47.2190000Z,SUBMIT,int_17;,,int_8
3305,2021-02-03T14:12:36.4630000Z,SETROUTE,ext_43;,,int_67
3306,2021-02-23T05:33:31.1980000Z,SETROUTE,ext_170;,,int_169
3307,2021-02-03T05:21:09.6290000Z,DELIVER,int_5;,,int_1
3308,2021-02-04T12:09:44.3990000Z,DELIVER,int_90;,,int_54
3309,2021-02-10T06:37:19.8650000Z,AGENTINFO,int_2;,,int_1
3310,2021-02-13T04:03:13.9500000Z,CLIENTSUBMISSION,int_221;,,int_1
3311,2021-02-17T09:06:09.4580000Z,RECEIVE,int_65;,,int_1
3312,2021-02-13T04:03:14.9530000Z,AGENTINFO,ext_55;,,int_1
3313,2021-02-04T09:12:09.2050000Z,DELIVER,int_78;,,int_1
3314,2021-02-16T07:35:28.5810000Z,RECEIVE,ext_55;,To,int_12
3315,2021-02-25T09:02:02.7340000Z,RESUBMIT,int_65;int_65;,Message forked,int_1
3316,2021-02-22T09:00:12.0230000Z,RESUBMIT,int_5;int_5;,Message forked,int_1
3317,2021-02-03T06:57:21.7660000Z,AGENTINFO,int_5;int_5;,,int_1
3318,2021-02-24T07:08:59.4340000Z,DELIVER,int_4;,,int_146
3319,2021-02-22T13:11:07.7580000Z,AGENTINFO,ext_55;,,int_1
3320,2021-02-25T09:02:02.7630000Z,AGENTINFO,int_65;int_65;,,int_1
3321,2021-02-04T12:09:44.7750000Z,DELIVER,int_227;,,int_54
3322,2021-02-23T15:50:21.6630000Z,RECIPIENTINFO,int_5;int_5;int_2;,'UserMailbox.Forwardable.Resolver.CreateRecipientItems.40;MailUniversalDistributionGroup.UnifiedGroup.Resolver.CreateRecipientItems.70;MailUniversalDistributionGroup.UnifiedGroup.Resolver.CreateRecipientItems.70',int_54
3323,2021-02-03T07:23:47.6080000Z,RECEIVE,int_10;int_173;,,int_9
3324,2021-02-23T10:21:11.1840000Z,CLIENTSUBMISSION,ext_213;,,int_1
3325,2021-02-13T04:03:14.8450000Z,SETROUTE,ext_55;,,int_1
3326,2021-02-23T16:01:31.1900000Z,RECIPIENTINFO,int_8;int_7;int_5;int_5;int_2;,'UserMailbox.Forwardable.Resolver.CreateRecipientItems.40;MailUniversalDistributionGroup.UnifiedGroup.Resolver.CreateRecipientItems.70;MailUniversalDistributionGroup.UnifiedGroup.Resolver.CreateRecipientItems.70;UserMailbox.Forwardable.Expansion.AddGroup.40;UserMailbox.Forwardable.Expansion.AddGroup.40',int_54
3327,2021-02-13T10:58:30.9050000Z,RECIPIENTINFO,int_30;,UserMailbox.Forwardable.Resolver.CreateRecipientItems.40,int_71
3328,2021-02-04T12:09:37.7000000Z,RECIPIENTINFO,int_169;int_227;int_173;int_61;int_98;int_28;int_63;int_226;int_90;int_225;int_202;int_167;,'UserMailbox.Forwardable.Resolver.CreateRecipientItems.40;UserMailbox.Forwardable.Resolver.CreateRecipientItems.40;UserMailbox.Forwardable.Resolver.CreateRecipientItems.40;UserMailbox.Forwardable.Resolver.CreateRecipientItems.40;NotFound.OneOff.Resolver.CreateRecipientItems.10;UserMailbox.Forwardable.Resolver.CreateRecipientItems.40;UserMailbox.Forwardable.Resolver.CreateRecipientItems.40;UserMailbox.Forwardable.Resolver.CreateRecipientItems.40;UserMailbox.Forwardable.Resolver.CreateRecipientItems.40;UserMailbox.Forwardable.Resolver.CreateRecipientItems.40;UserMailbox.Forwardable.Resolver.CreateRecipientItems.40;UserMailbox.Forwardable.Resolver.CreateRecipientItems.40',int_54
3329,2021-02-13T04:03:14.6920000Z,RESUBMIT,ext_55;,Message forked,int_1
3330,2021-02-08T10:52:24.9350000Z,SUBMIT,ext_43;ext_43;ext_43;ext_43;ext_43;ext_43;ext_43;ext_43;ext_43;int_76;int_136;ext_43;ext_43;ext_43;ext_43;ext_43;,,int_53
3331,2021-02-10T09:30:28.6130000Z,RECIPIENTINFO,int_50;int_52;int_195;int_74;,'UserMailbox.Forwardable.Resolver.CreateRecipientItems.40;UserMailbox.Forwardable.Resolver.CreateRecipientItems.40;UserMailbox.Forwardable.Resolver.CreateRecipientItems.40;UserMailbox.Forwardable.Resolver.CreateRecipientItems.40',int_48
3332,2021-02-03T10:24:57.4230000Z,RESUBMIT,int_218;,Detonation Processing Complete,int_31
3333,2021-02-03T08:13:05.9910000Z,RECIPIENTINFO,ext_55;,MailUser.Contact.Resolver.CreateRecipientItems.30,int_1
3334,2021-02-13T04:03:14.7210000Z,RECEIVE,ext_55;,Unknown,int_1
3335,2021-02-03T13:32:14.3620000Z,CLIENTSUBMISSION,ext_44;,,int_1
3336,2021-02-14T10:40:17.1250000Z,AGENTINFO,ext_211;,,int_1
3337,2021-02-13T10:11:40.5720000Z,RECIPIENTINFO,int_204;int_40;int_26;int_203;int_100;int_155;,'UserMailbox.Forwardable.Resolver.CreateRecipientItems.40;UserMailbox.Forwardable.Resolver.CreateRecipientItems.40;UserMailbox.Forwardable.Resolver.CreateRecipientItems.40;UserMailbox.Forwardable.Resolver.CreateRecipientItems.40;UserMailbox.Forwardable.Resolver.CreateRecipientItems.40;UserMailbox.Forwardable.Resolver.CreateRecipientItems.40',int_74
3338,2021-02-03T08:37:04.8020000Z,CLIENTSUBMISSION,int_18;,,int_1
3339,2021-02-13T04:03:14.7720000Z,RECEIVE,ext_55;,Unknown,int_1
3340,2021-02-14T21:36:09.9500000Z,DELIVER,int_8;,HD-Mailbox Rules Agent,int_1
3341,2021-02-03T09:30:15.3860000Z,RECEIVE,ext_94;,Unknown,int_1
3342,2021-02-23T16:01:31.6590000Z,DELIVER,int_5;,,int_54
3343,2021-02-08T13:33:30.9640000Z,DELIVER,int_145;,Payhub-Mailbox Rules Agent,int_40
3344,2021-02-01T11:03:03.9900000Z,CLIENTSUBMISSION,int_8;,,int_1
3345,2021-02-03T08:04:04.8310000Z,CLIENTSUBMISSION,int_2;,,int_1
3346,2021-02-07T09:41:11.7770000Z,SETROUTE,ext_55;,,int_1
3347,2021-02-03T08:37:12.2400000Z,DELIVER,int_18;,HD-Mailbox Rules Agent,int_1
3348,2021-02-04T12:09:44.5710000Z,DELIVER,int_169;,,int_54
3349,2021-02-22T13:11:07.1100000Z,RECEIVE,ext_55;,Unknown,int_1
3350,2021-02-16T13:49:34.1460000Z,AGENTINFO,ext_219;ext_219;ext_219;ext_219;ext_219;int_233;ext_219;,,int_40
3351,2021-02-04T13:04:06.0160000Z,AGENTINFO,int_150;,,int_1
3352,2021-02-03T12:59:08.7280000Z,SUBMIT,int_2;,,int_1
3353,2021-02-14T10:18:26.6290000Z,RECIPIENTINFO,ext_223;,NotFound.OneOff.Resolver.CreateRecipientItems.10,int_222
3354,2021-02-09T13:39:55.7650000Z,AGENTINFO,int_5;int_5;,,int_1
3355,2021-02-13T04:03:14.8060000Z,AGENTINFO,ext_55;,,int_1
3356,2021-02-21T08:08:19.7850000Z,AGENTINFO,int_23;,,int_24
3357,2021-02-01T12:19:05.6810000Z,RECEIVE,int_2;,,int_1
3358,2021-02-24T07:38:00.8550000Z,RECIPIENTINFO,int_95;ext_75;ext_75;ext_75;,'NotFound.OneOff.Resolver.CreateRecipientItems.10;NotFound.OneOff.Resolver.CreateRecipientItems.10;NotFound.OneOff.Resolver.CreateRecipientItems.10;UserMailbox.Forwardable.Resolver.CreateRecipientItems.40',int_74
3359,2021-02-22T07:26:14.6730000Z,DELIVER,int_7;,UAE HD-Mailbox Rules Agent,int_1
3360,2021-02-14T21:36:09.5320000Z,AGENTINFO,int_8;int_7;int_2;,,int_1
3361,2021-02-23T15:50:21.5750000Z,EXPAND,int_8;int_7;,'250 2.1.5 RESOLVER.GRP.Expanded; distribution list expanded',int_54
3362,2021-02-23T04:45:09.3170000Z,RECEIVE,ext_55;,Unknown,int_1
3363,2021-02-03T05:21:09.2670000Z,RESUBMIT,int_5;int_5;,Message forked,int_1
3364,2021-02-23T09:47:20.4840000Z,AGENTINFO,ext_148;ext_55;ext_55;ext_55;ext_148;,,int_168
3365,2021-02-13T04:03:15.3250000Z,AGENTINFO,ext_55;,,int_1
3366,2021-02-23T16:14:29.9850000Z,RECEIVE,int_5;int_2;,,int_54
3367,2021-02-13T18:14:10.7180000Z,SUBMIT,int_155;,,int_100
3368,2021-02-03T09:14:08.4160000Z,AGENTINFO,int_29;,,int_1
3369,2021-02-22T07:26:14.1140000Z,RECEIVE,int_5;,,int_1
